id,name,state
27897,Los Angeles,CA
27995,Los Angeles,CA
28050,Los Angeles,CA
28085,Los Angeles,CA
28180,Los Angeles,CA
28616,Los Angeles,CA
28751,Los Angeles,CA
29043,Los Angeles,CA
29143,Los Angeles,CA
29445,Los Angeles,CA
29657,Los Angeles,CA
29841,Los Angeles,CA
30018,Los Angeles,CA
30092,Los Angeles,CA
30315,Los Angeles,CA
30392,Los Angeles,CA
30442,Los Angeles,CA
30461,Los Angeles,CA
30584,Los Angeles,CA
30685,Los Angeles,CA
30797,Los Angeles,CA
30973,Los Angeles,CA
31218,Los Angeles,CA
31571,Los Angeles,CA
32086,Los Angeles,CA
32138,Los Angeles,CA
32192,Los Angeles,CA
32347,Los Angeles,CA
32433,Los Angeles,CA
33487,Los Angeles,CA
34028,Los Angeles,CA
34158,Los Angeles,CA
34469,Los Angeles,CA
34742,Los Angeles,CA
34833,Los Angeles,CA
35217,Los Angeles,CA
35299,Los Angeles,CA
35382,Los Angeles,CA
35439,Los Angeles,CA
35677,Los Angeles,CA
35769,Los Angeles,CA
36081,Los Angeles,CA
36189,Los Angeles,CA
36286,Los Angeles,CA
36402,Los Angeles,CA
36426,Los Angeles,CA
36478,Los Angeles,CA
36509,Los Angeles,CA
36806,Los Angeles,CA
36938,Los Angeles,CA
37287,Los Angeles,CA
37302,Los Angeles,CA
37329,Los Angeles,CA
37469,Los Angeles,CA
37738,Los Angeles,CA
38028,Los Angeles,CA
38288,Los Angeles,CA
38762,Los Angeles,CA
38803,Los Angeles,CA
38834,Los Angeles,CA
38928,Los Angeles,CA
39129,Los Angeles,CA
39156,Los Angeles,CA
39204,Los Angeles,CA
39265,Los Angeles,CA
39845,Los Angeles,CA
40010,Los Angeles,CA
40329,Los Angeles,CA
40601,Los Angeles,CA
40628,Los Angeles,CA
40695,Los Angeles,CA
40821,Los Angeles,CA
40837,Los Angeles,CA
41101,Los Angeles,CA
41187,Los Angeles,CA
41232,Los Angeles,CA
41409,Los Angeles,CA
41610,Los Angeles,CA
41951,Los Angeles,CA
42002,Los Angeles,CA
42056,Los Angeles,CA
42190,Los Angeles,CA
42273,Los Angeles,CA
42490,Los Angeles,CA
42593,Los Angeles,CA
42855,Los Angeles,CA
43076,Los Angeles,CA
43164,Los Angeles,CA
43330,Los Angeles,CA
43547,Los Angeles,CA
43640,Los Angeles,CA
43675,Los Angeles,CA
44178,Los Angeles,CA
44202,Los Angeles,CA
44452,Los Angeles,CA
45328,Los Angeles,CA
45380,Los Angeles,CA
45674,Los Angeles,CA
45767,Los Angeles,CA
46347,Los Angeles,CA
46529,Los Angeles,CA
46617,Los Angeles,CA
46861,Los Angeles,CA
46862,Los Angeles,CA
46909,Los Angeles,CA
46993,Los Angeles,CA
47050,Los Angeles,CA
47361,Los Angeles,CA
47401,Los Angeles,CA
47562,Los Angeles,CA
47760,Los Angeles,CA
47822,Los Angeles,CA
47829,Los Angeles,CA
48102,Los Angeles,CA
48147,Los Angeles,CA
48154,Los Angeles,CA
48216,Los Angeles,CA
48494,Los Angeles,CA
48532,Los Angeles,CA
48675,Los Angeles,CA
48920,Los Angeles,CA
48976,Los Angeles,CA
49177,Los Angeles,CA
49266,Los Angeles,CA
49705,Los Angeles,CA
49773,Los Angeles,CA
50486,Los Angeles,CA
51124,Los Angeles,CA
51405,Los Angeles,CA
51599,Los Angeles,CA
51621,Los Angeles,CA
51788,Los Angeles,CA
52022,Los Angeles,CA
52207,Los Angeles,CA
52478,Los Angeles,CA
52703,Los Angeles,CA
52813,Los Angeles,CA
52967,Los Angeles,CA
53080,Los Angeles,CA
53359,Los Angeles,CA
53585,Los Angeles,CA
53648,Los Angeles,CA
53699,Los Angeles,CA
53796,Los Angeles,CA
53822,Los Angeles,CA
54047,Los Angeles,CA
54133,Los Angeles,CA
54180,Los Angeles,CA
54565,Los Angeles,CA
54611,Los Angeles,CA
54679,Los Angeles,CA
54751,Los Angeles,CA
54783,Los Angeles,CA
54826,Los Angeles,CA
54897,Los Angeles,CA
54974,Los Angeles,CA
55189,Los Angeles,CA
55298,Los Angeles,CA
55305,Los Angeles,CA
55451,Los Angeles,CA
55508,Los Angeles,CA
55544,Los Angeles,CA
55875,Los Angeles,CA
55975,Los Angeles,CA
56017,Los Angeles,CA
56281,Los Angeles,CA
56450,Los Angeles,CA
56973,Los Angeles,CA
57069,Los Angeles,CA
57098,Los Angeles,CA
57164,Los Angeles,CA
57383,Los Angeles,CA
57429,Los Angeles,CA
57477,Los Angeles,CA
57657,Los Angeles,CA
57724,Los Angeles,CA
58268,Los Angeles,CA
58298,Los Angeles,CA
58325,Los Angeles,CA
58405,Los Angeles,CA
58492,Los Angeles,CA
58761,Los Angeles,CA
58883,Los Angeles,CA
59005,Los Angeles,CA
59102,Los Angeles,CA
59200,Los Angeles,CA
59234,Los Angeles,CA
59286,Los Angeles,CA
60087,Los Angeles,CA
60766,Los Angeles,CA
60965,Los Angeles,CA
60993,Los Angeles,CA
61064,Los Angeles,CA
61108,Los Angeles,CA
61114,Los Angeles,CA
61328,Los Angeles,CA
61395,Los Angeles,CA
61514,Los Angeles,CA
61565,Los Angeles,CA
61589,Los Angeles,CA
61747,Los Angeles,CA
61801,Los Angeles,CA
61879,Los Angeles,CA
62009,Los Angeles,CA
62117,Los Angeles,CA
62369,Los Angeles,CA
62513,Los Angeles,CA
62916,Los Angeles,CA
63019,Los Angeles,CA
63025,Los Angeles,CA
63167,Los Angeles,CA
63185,Los Angeles,CA
63359,Los Angeles,CA
63570,Los Angeles,CA
63858,Los Angeles,CA
64424,Los Angeles,CA
64622,Los Angeles,CA
64730,Los Angeles,CA
64874,Los Angeles,CA
64906,Los Angeles,CA
64950,Los Angeles,CA
65310,Los Angeles,CA
